validation_pair_index,training_index,molecule_id,cyp_index,cyp_target,experimental_pic50,predicted_pic50,late_motion,final_step,late_amplitude,recurrence_ratio,recurrence_lag,recurrence_distance,spectral_entropy,spectral_concentration,selected_for_perturbation,dynamical_classification,dynamic_score
1103,2952,OCNT-2315482,3,CYP3A4,5.249099615,4.19499397277832,0.1428085416565404,0.1578436642885208,0.124192014336586,0.6569854183240909,11,1.032054424285889,0.4997543765581241,0.6194256544113159,False,not_selected,0.32600074428687814
384,699,OCNT-2309860,3,CYP3A4,5.150775183,4.056864738464356,0.1324116438637243,0.2433145642280578,0.1120394244790077,0.6137362731467351,11,0.8939241170883179,0.4940116138409952,0.6192573308944702,False,not_selected,0.32232824161736484
673,3393,OCNT-2316664,3,CYP3A4,4.96712044,4.102811336517334,0.1378845423470006,0.392492413520813,0.1193306297063827,0.6377422833781594,11,0.9672828316688538,0.4803031730077091,0.6343187093734741,False,not_selected,0.32005236419920746
25,3815,OCNT-2317750,3,CYP3A4,2.068067157,2.640571594238281,0.155650183559464,0.0861965343356132,0.1484515368938446,0.7228264484643788,11,1.2375887632369995,0.4815964133460528,0.6392333507537842,False,not_selected,0.31904028164475945
1245,4606,OCNT-2395500,3,CYP3A4,5.1413988,4.674567222595215,0.130580723286675,0.0403523631393909,0.1136578619480133,0.6271341755986373,11,0.9008079767227172,0.5183710645265526,0.6001608371734619,False,not_selected,0.31615242724441756
1184,2037,OCNT-2313134,3,CYP3A4,2.472731802,3.822606086730957,0.1293448954830633,0.2733716070652008,0.1102314367890358,0.619978163645774,11,0.8821011185646057,0.5088383375993479,0.6081703901290894,False,not_selected,0.3147861465474647
1018,4776,OCNT-2395671,3,CYP3A4,4.42524445,2.9087915420532227,0.1387509107599721,0.1525545269250869,0.129020556807518,0.6558722793950587,11,1.0010316371917725,0.4795770669584169,0.6342682242393494,False,not_selected,0.3130070777947796
496,4564,OCNT-2395458,3,CYP3A4,3.340401267,3.773756742477417,0.1501059085140691,0.1712295413017273,0.1295048147439956,0.6889787467722843,11,1.137617588043213,0.4338213923994997,0.6754937171936035,False,not_selected,0.3123827313415938
714,4763,OCNT-2395658,3,CYP3A4,2.102320618,3.441117763519287,0.1369963884363637,0.1595224291086197,0.1168455630540847,0.6300753585479287,11,0.9494985342025756,0.4275499744960283,0.6921319961547852,False,not_selected,0.3103901591534822
866,1071,OCNT-2310745,3,CYP3A4,4.952322975,4.1778059005737305,0.1301452219496236,0.3488695025444031,0.1159725040197372,0.6287766251729613,11,0.9001550078392029,0.4971960388940095,0.6269524097442627,False,not_selected,0.3098921031461035
409,235,OCNT-2308645,3,CYP3A4,3.98228713,4.129626274108887,0.1361366212378011,0.0952172800898552,0.1210793405771255,0.6629068777944714,11,0.9927049279212952,0.5045207736120879,0.6175124049186707,False,not_selected,0.3089730723311866
188,629,OCNT-2309670,3,CYP3A4,5.861414615,4.596388816833496,0.1497359275827871,0.5479097962379456,0.1284934878349304,0.7217829031138057,11,1.188845157623291,0.4803120737816985,0.6378026008605957,False,not_selected,0.30709497346566084
1188,3028,OCNT-2315660,3,CYP3A4,2.23280475,3.274000883102417,0.1407251358042226,0.1564709544181823,0.1291986107826233,0.6794887907629263,11,1.051832675933838,0.4606967578021194,0.6565153002738953,False,not_selected,0.30251676319736326
208,1066,OCNT-2310735,3,CYP3A4,2.41579948,3.456242561340332,0.1244687661538587,0.1452994346618652,0.1122972965240478,0.6316811086970344,11,0.8648702502250671,0.5090940099640724,0.6153420209884644,False,not_selected,0.2973574274175359
19,454,OCNT-2309241,3,CYP3A4,2.2069258,3.5460245609283447,0.126328706742333,0.1385077834129333,0.1174856722354888,0.6524595815896073,11,0.9066681265830994,0.4849128596045682,0.6315957307815552,False,not_selected,0.28750765023923835
879,3072,OCNT-2315767,3,CYP3A4,2.44907719,3.37931752204895,0.1382185220728383,0.1768730729818344,0.1303382366895675,0.6944670450658532,11,1.0558702945709229,0.4273942220360334,0.6857627630233765,False,not_selected,0.28409169475625873
1060,4519,OCNT-2395413,3,CYP3A4,4.26554637,2.891474723815918,0.1260481923828588,0.0819001793861389,0.1222993806004524,0.6583059122221253,11,0.9127609729766846,0.4729695674110631,0.6426331400871277,False,not_selected,0.28203476219803253
735,3311,OCNT-2316420,3,CYP3A4,5.58953025,4.958395957946777,0.1352535486231313,0.2769118547439575,0.1194033101201057,0.7112922508766208,11,1.0582528114318848,0.4811260528884731,0.6331470608711243,False,not_selected,0.2816388824206184
1260,4816,OCNT-2395711,3,CYP3A4,4.165031332,3.698992967605591,0.1239819973717199,0.1941371858119964,0.1176003664731979,0.661630573863639,11,0.9023330807685852,0.4785001250348587,0.6379722356796265,False,not_selected,0.2770540024257385
216,4715,OCNT-2395610,3,CYP3A4,3.32945167,2.587530851364136,0.1241605281839834,0.0817783921957016,0.1176162213087081,0.6717571477117037,11,0.917462944984436,0.4612711979947964,0.6548701524734497,False,not_selected,0.27008600411787637
1277,1234,OCNT-2311090,3,CYP3A4,4.322184425,4.873493194580078,0.129596084357308,0.0727356299757957,0.1239019036293029,0.7527436954339941,11,1.073078989982605,0.4865674845343024,0.6322562098503113,False,not_selected,0.25593482389442584
159,4309,OCNT-2328784,0,CYP1A2,5.49263816,5.3406500816345215,0.2746038138876424,0.0372853428125381,0.2589309513568878,0.6397066969665801,11,1.9323248863220213,0.4651776649992655,0.6281332969665527,False,not_selected,
875,86,OCNT-0494110,1,CYP2C9,5.884783357,5.059076309204102,0.2823511958132253,0.1976707726716995,0.22262804210186,0.5114827765384827,11,1.5885955095291138,0.5185146364496616,0.5778781175613403,False,not_selected,
