split,fold,molecule_id,cyp_target,experimental_pic50,credible_interval_low,credible_interval_high,base_prediction,residual_target
development_oof,3,OCNT-2310191,CYP3A4,2.141555135,1.06282425,3.22207825,3.594635853333334,-1.453080718333334
development_oof,3,OCNT-2310192,CYP3A4,2.13248211,1.05528175,3.499787,3.1265486666666673,-0.9940665566666671
development_oof,3,OCNT-2310193,CYP2D6,4.493461017,4.40940775,4.60850075,4.865152993333334,-0.3716919763333344
development_oof,3,OCNT-2310201,CYP1A2,2.82204377,1.16269175,3.8568105,5.16076336,-2.3387195899999997
development_oof,3,OCNT-2310201,CYP2C9,4.297972452,4.0557085,4.60964575,4.9796243,-0.6816518480000004
development_oof,3,OCNT-2310201,CYP2D6,5.075189547,4.86691025,5.2497005,4.862566180000001,0.21262336699999906
development_oof,3,OCNT-2310222,CYP2D6,2.040247085,1.05291675,3.42606025,4.586851666666666,-2.5466045816666663
development_oof,3,OCNT-2310241,CYP2C9,3.088512475,1.31046375,3.99759225,4.353665353333334,-1.2651528783333337
development_oof,3,OCNT-2310248,CYP3A4,4.112927565,3.905281,4.33441525,4.0219440466666665,0.09098351833333318
development_oof,3,OCNT-2310250,CYP1A2,6.15710088,6.067354,6.24594525,5.559352339999999,0.5977485400000004
development_oof,3,OCNT-2310250,CYP2C9,6.342312325,6.2320395,6.4522545,5.391752113333333,0.9505602116666667
development_oof,3,OCNT-2310250,CYP2D6,4.515868185,4.4367365,4.62943075,4.704539453333334,-0.18867126833333359
development_oof,3,OCNT-2310250,CYP3A4,5.719062883,5.66679875,5.76962175,5.186191833333334,0.5328710496666664
development_oof,3,OCNT-2310258,CYP1A2,5.216356323,5.0263445,5.37072525,5.660282193333333,-0.44392587033333264
development_oof,3,OCNT-2310258,CYP2D6,2.26047958,1.08036425,3.671883,4.671213806666667,-2.4107342266666665
development_oof,3,OCNT-2310265,CYP3A4,2.871120612,1.1573715,3.850136,3.8833322933333334,-1.0122116813333335
development_oof,3,OCNT-2310269,CYP2C9,4.681246973,4.54375725,4.838001,4.3942896466666665,0.2869573263333338
development_oof,3,OCNT-2310310,CYP2D6,5.851700248,5.7384815,5.96993475,5.218973386666667,0.6327268613333334
development_oof,3,OCNT-2310312,CYP2D6,5.550957415,5.4732895,5.63709775,4.3981958599999995,1.1527615550000005
development_oof,3,OCNT-2310319,CYP3A4,4.696104287,4.616808,4.8143215,4.831414213333334,-0.13530992633333394
development_oof,3,OCNT-2310345,CYP1A2,5.482208025,5.36107325,5.5865335,5.038171500000001,0.44403652499999957
development_oof,3,OCNT-2310350,CYP2C9,3.763350552,3.27519275,4.246743,4.329571499999999,-0.5662209479999993
development_oof,3,OCNT-2310350,CYP3A4,2.610752995,1.11972475,3.68852675,3.9258395999999998,-1.3150866049999999
development_oof,3,OCNT-2310383,CYP3A4,2.509015773,1.103172,3.743152,3.8217513333333337,-1.312735560333334
development_oof,3,OCNT-2310387,CYP2C9,3.661552883,3.01890775,4.16906125,4.349308506666667,-0.6877556236666664
development_oof,3,OCNT-2310416,CYP2C9,5.173976338,4.944562,5.391857,4.6947773066666665,0.47919903133333364
development_oof,3,OCNT-2310417,CYP2D6,4.807962778,4.68977475,4.9358645,4.580576086666666,0.22738669133333467
development_oof,3,OCNT-2310421,CYP2C9,4.497818115,4.20307825,4.887187,4.5487075133333335,-0.05088939833333317
development_oof,3,OCNT-2310421,CYP3A4,2.509168762,1.09429925,3.71040375,4.116685306666667,-1.6075165446666668
development_oof,3,OCNT-2310423,CYP1A2,3.659686757,3.06325,4.27551875,4.946057893333334,-1.2863711363333343
development_oof,3,OCNT-2310423,CYP2C9,5.016338057,4.83145925,5.19294025,4.81521582,0.20112223699999987
development_oof,3,OCNT-2310431,CYP2C9,4.808180555,4.5400705,5.073931,4.566228873333333,0.24195168166666647
development_oof,3,OCNT-2310431,CYP3A4,4.785578425,4.696714,4.910719,4.10514206,0.6804363649999994
development_oof,3,OCNT-2310438,CYP3A4,3.853686657,3.5186185,4.13420575,3.9879729,-0.13428624300000003
development_oof,3,OCNT-2310447,CYP1A2,5.569518247,5.443747,5.68203775,5.146577793333334,0.42294045366666655
development_oof,3,OCNT-2310447,CYP2D6,5.852477645,5.7493195,5.95391075,4.4491585266666664,1.4033191183333331
development_oof,3,OCNT-2310453,CYP2D6,4.211133418,3.87921475,4.36939325,5.33366758,-1.122534162
development_oof,3,OCNT-2310461,CYP3A4,2.224645945,1.076657,3.2338575,4.324293333333333,-2.0996473883333335
development_oof,3,OCNT-2310499,CYP3A4,4.03235718,3.74778475,4.32634625,4.107678493333333,-0.07532131333333325
development_oof,3,OCNT-2310515,CYP2C9,4.885998127,4.63585025,5.12767275,4.75554774,0.13045038699999978
development_oof,3,OCNT-2310515,CYP3A4,5.0718178,4.890819,5.181692,4.640044673333334,0.43177312666666623
development_oof,3,OCNT-2310519,CYP3A4,2.035744302,1.05883375,3.20319175,3.2150366266666666,-1.1792923246666667
development_oof,3,OCNT-2310589,CYP1A2,2.216016635,1.0635055,3.5923915,4.883394366666667,-2.667377731666667
development_oof,3,OCNT-2310603,CYP3A4,3.4456522,1.86241775,3.99990775,3.6365258799999998,-0.1908736799999997
development_oof,3,OCNT-2310615,CYP3A4,3.208682465,1.93330925,3.849942,3.98397004,-0.7752875750000001
development_oof,3,OCNT-2310639,CYP2D6,5.842200027,5.72112375,5.96162575,4.87156362,0.9706364069999998
development_oof,3,OCNT-2310640,CYP3A4,2.88122542,1.22780475,3.8749345,3.8696223333333335,-0.9883969133333337
development_oof,3,OCNT-2310653,CYP3A4,2.121280367,1.04592275,3.20392125,2.8336443066666663,-0.7123639396666666
development_oof,3,OCNT-2310674,CYP1A2,4.940760365,4.7410075,5.140617,4.94849486,-0.00773449500000023
development_oof,3,OCNT-2310689,CYP2C9,5.66511761,5.4112625,5.839444,4.889394293333334,0.7757233166666664
development_oof,3,OCNT-2310727,CYP2C9,5.400428583,5.29847175,5.50112975,5.098450453333333,0.3019781296666668
development_oof,3,OCNT-2310751,CYP1A2,3.4110217,2.1072145,4.029117,4.975545173333333,-1.5645234733333329
development_oof,3,OCNT-2310757,CYP2D6,4.335170543,4.18648325,4.47484875,4.738590226666667,-0.4034196836666668
development_oof,3,OCNT-2310764,CYP1A2,4.384629138,4.14472225,4.6996215,4.727696140000001,-0.3430670020000006
development_oof,3,OCNT-2310764,CYP2C9,4.982965595,4.73647125,5.21132075,4.61482864,0.36813695499999977
development_oof,3,OCNT-2310764,CYP3A4,4.30025153,4.18177975,4.4520835,4.43453106,-0.1342795300000006
development_oof,3,OCNT-2310785,CYP1A2,5.972145937,5.885449,6.06039025,5.457094326666667,0.5150516103333329
development_oof,3,OCNT-2310785,CYP2D6,6.605198795,6.4806065,6.73562975,4.410230553333333,2.1949682416666665
development_oof,3,OCNT-2310798,CYP1A2,4.101697635,3.7479125,4.6001025,4.698938206666666,-0.5972405716666662
development_oof,3,OCNT-2310798,CYP2C9,4.564030705,4.305728,4.87059775,4.58462974,-0.020599034999999155
development_oof,3,OCNT-2310798,CYP3A4,4.605632335,4.4971045,4.76639125,4.434292246666667,0.17134008833333336
development_oof,3,OCNT-2310813,CYP2C9,3.87244032,3.413579,4.36198625,4.114697893333334,-0.2422575733333341
development_oof,3,OCNT-2310813,CYP3A4,4.230479823,4.09691475,4.3905385,3.7241913133333333,0.5062885096666663
development_oof,3,OCNT-2310823,CYP3A4,3.206591363,1.80385175,3.88065375,3.516645846666666,-0.3100544836666663
development_oof,3,OCNT-2310825,CYP1A2,4.53820148,4.258527,4.961812,5.06839654,-0.5301950600000005
development_oof,3,OCNT-2310831,CYP1A2,3.170170773,1.2189225,4.027455,4.517132586666667,-1.3469618136666672
development_oof,3,OCNT-2310831,CYP3A4,5.22367581,5.16224425,5.29020175,4.041277559999999,1.1823982500000003
development_oof,3,OCNT-2310868,CYP2C9,4.747596567,4.54595075,4.99467225,4.293510553333333,0.4540860136666671
development_oof,3,OCNT-2310868,CYP3A4,4.08054416,3.8492025,4.31912525,3.9447424866666667,0.13580167333333293
development_oof,3,OCNT-2310875,CYP2D6,4.357701845,4.1794555,4.52332725,4.896286946666667,-0.5385851016666665
development_oof,3,OCNT-2310884,CYP1A2,5.150444082,5.003286,5.27019775,5.184194173333333,-0.03375009133333329
development_oof,3,OCNT-2310884,CYP2D6,2.086863875,1.047548,3.457974,5.213672533333333,-3.1268086583333328
development_oof,3,OCNT-2310899,CYP2C9,4.514806463,4.34089125,4.73753825,4.300349666666667,0.2144567963333328
development_oof,3,OCNT-2310899,CYP3A4,5.14142942,5.0989185,5.18622775,4.076147833333333,1.065281586666667
development_oof,3,OCNT-2310923,CYP1A2,5.323121803,5.203787,5.42451275,5.135151306666667,0.18797049633333351
development_oof,3,OCNT-2310927,CYP2C9,4.584957825,4.26361725,4.96294025,4.685522653333333,-0.10056482833333291
development_oof,3,OCNT-2310927,CYP3A4,4.532240928,4.44929275,4.65929125,4.383823206666667,0.14841772133333286
development_oof,3,OCNT-2310928,CYP3A4,3.966478497,3.68029525,4.1861025,4.54295748,-0.5764789829999999
development_oof,3,OCNT-2310949,CYP2D6,4.49104167,4.37898675,4.6397615,4.702825860000001,-0.21178419000000037
development_oof,3,OCNT-2310953,CYP1A2,4.204215843,3.90944125,4.62933625,5.14783148,-0.9436156369999997
development_oof,3,OCNT-2310953,CYP2C9,5.86185706,5.744271,5.97731575,5.150312553333333,0.7115445066666668
development_oof,3,OCNT-2310953,CYP3A4,5.87039775,5.8175595,5.92514325,4.91098846,0.95940929
development_oof,3,OCNT-2310978,CYP1A2,6.124094282,6.03159525,6.21656075,5.1420076266666666,0.9820866553333332
development_oof,3,OCNT-2310978,CYP2D6,4.165824145,3.428485,4.38526275,4.751063293333333,-0.5852391483333328
development_oof,3,OCNT-2310981,CYP1A2,5.367563265,5.26531725,5.46186125,5.214804280000001,0.1527589849999993
development_oof,3,OCNT-2310981,CYP2D6,4.141625582,2.284596,4.50466875,5.019600893333333,-0.8779753113333335
development_oof,3,OCNT-2310986,CYP1A2,6.182241923,6.08786875,6.28309575,4.739031246666667,1.443210676333333
development_oof,3,OCNT-2310988,CYP1A2,5.26948247,5.115299,5.3995325,5.376146693333333,-0.10666422333333347
development_oof,3,OCNT-2310988,CYP2D6,5.39853003,5.2827445,5.5150105,4.636537720000001,0.7619923099999992
development_oof,3,OCNT-2310988,CYP3A4,7.186665953,7.11701925,7.2633325,4.852405513333333,2.334260439666667
development_oof,3,OCNT-2311017,CYP1A2,5.157979098,4.9924455,5.288639,4.768832826666666,0.3891462713333338
development_oof,3,OCNT-2311032,CYP1A2,3.67292722,3.0571735,4.18513975,5.012753973333334,-1.339826753333334
development_oof,3,OCNT-2311032,CYP3A4,5.19111785,5.12105875,5.26951225,4.702356153333334,0.4887616966666668
development_oof,3,OCNT-2311061,CYP1A2,5.888317802,5.72490975,6.05835775,5.066683693333333,0.8216341086666672
development_oof,3,OCNT-2311064,CYP2C9,4.63694511,4.37800625,4.9501065,4.82198924,-0.18504412999999964
development_oof,3,OCNT-2311087,CYP3A4,4.020250362,3.75322225,4.198981,3.3115225933333337,0.708727768666666
development_oof,3,OCNT-2311097,CYP3A4,4.69557903,4.58886675,4.8756775,4.25036594,0.4452130900000002
development_oof,3,OCNT-2311123,CYP1A2,5.943869013,5.83725025,6.044898,5.64951226,0.29435675299999975
development_oof,3,OCNT-2311123,CYP2D6,5.983926412,5.890374,6.0788425,4.8614099799999995,1.1225164320000003
development_oof,3,OCNT-2311154,CYP2C9,5.429136105,5.218013,5.609465,5.0626531,0.3664830050000001
development_oof,3,OCNT-2311155,CYP1A2,4.924306595,4.72222,5.14770425,5.613949073333333,-0.689642478333333
development_oof,3,OCNT-2311155,CYP2D6,4.254193955,4.00963,4.40671375,5.053346393333333,-0.7991524383333335
development_oof,3,OCNT-2311155,CYP3A4,4.945423975,4.88523875,5.00847375,5.0245035,-0.07907952500000004
development_oof,3,OCNT-2311197,CYP3A4,2.02771489,1.042755,3.1943125,3.1444569533333335,-1.1167420633333336
development_oof,3,OCNT-2311199,CYP3A4,3.277311865,1.90065125,3.932597,3.7009479,-0.4236360349999999
development_oof,3,OCNT-2311231,CYP2D6,5.506812425,5.42337375,5.5927155,4.966664833333334,0.540147591666666
development_oof,3,OCNT-2311251,CYP2D6,4.443785453,4.32770925,4.578668,5.32085034,-0.8770648869999995
development_oof,3,OCNT-2311278,CYP1A2,2.092768808,1.05108675,3.219697,4.178412420000001,-2.0856436120000006
development_oof,3,OCNT-2311287,CYP1A2,5.302354252,5.1715335,5.41102275,4.9440084466666665,0.35834580533333327
development_oof,3,OCNT-2311291,CYP3A4,4.25505698,4.08201675,4.52922525,4.00478856,0.25026842000000027
development_oof,3,OCNT-2311337,CYP3A4,2.119669222,1.05782325,3.52222325,2.6944265666666665,-0.5747573446666663
development_oof,3,OCNT-2311338,CYP1A2,3.803538005,3.34563225,4.32810225,4.763370593333333,-0.9598325883333327
development_oof,3,OCNT-2311344,CYP2D6,5.21643483,5.107443,5.3160525,5.072753526666666,0.1436813033333335
development_oof,3,OCNT-2311370,CYP1A2,5.02688439,4.807038,5.23468125,4.3839603799999995,0.6429240100000007
development_oof,3,OCNT-2311372,CYP1A2,3.944094957,3.541428,4.430471,4.584292526666667,-0.6401975696666673
development_oof,3,OCNT-2311376,CYP1A2,6.016780778,5.93765375,6.10424925,4.645085073333333,1.3716957046666671
development_oof,3,OCNT-2311376,CYP2C9,5.096937387,4.850891,5.30646025,4.486223006666667,0.6107143803333326
development_oof,3,OCNT-2311376,CYP3A4,4.95506759,4.810319,5.147977,4.111811973333333,0.8432556166666663
development_oof,3,OCNT-2311403,CYP1A2,6.383690562,6.29918525,6.47078425,4.903228386666666,1.4804621753333338
development_oof,3,OCNT-2311403,CYP3A4,4.494065735,4.4100855,4.65055375,4.526269126666667,-0.03220339166666619
development_oof,3,OCNT-2311414,CYP2D6,4.303242915,4.06883075,4.495201,5.120017253333333,-0.8167743383333326
development_oof,3,OCNT-2311437,CYP2C9,5.633674883,5.4998245,5.75910625,5.0630554466666675,0.5706194363333328
development_oof,3,OCNT-2311437,CYP3A4,5.39512529,5.34912825,5.438703,4.810095479999999,0.5850298100000009
development_oof,3,OCNT-2311461,CYP3A4,4.197104865,4.04109975,4.39972925,3.894460713333333,0.30264415166666714
development_oof,3,OCNT-2311489,CYP3A4,2.22195716,1.0805775,3.240013,3.8544868666666665,-1.6325297066666664
development_oof,3,OCNT-2311500,CYP2C9,4.589387173,4.3004975,4.9457715,4.59653864,-0.007151466999999911
development_oof,3,OCNT-2311500,CYP3A4,4.425468122,4.344016,4.5703845,4.102467726666666,0.3230003953333336
development_oof,3,OCNT-2311542,CYP1A2,2.542144535,1.09209275,3.8358955,3.8455100466666665,-1.3033655116666667
development_oof,3,OCNT-2311554,CYP1A2,4.629156713,4.3869395,4.9457885,5.037740520000001,-0.4085838070000003
development_oof,3,OCNT-2311554,CYP2C9,5.026781045,4.83620575,5.177148,4.712074213333333,0.31470683166666724
development_oof,3,OCNT-2311554,CYP2D6,4.706182072,4.61257875,4.8108505,4.625894926666667,0.08028714533333314
development_oof,3,OCNT-2311592,CYP1A2,5.68807669,5.55766575,5.8093045,5.364509979999999,0.3235667100000006
development_oof,3,OCNT-2311606,CYP2D6,5.3241989,5.20666975,5.43459975,5.166513973333333,0.15768492666666667
development_oof,3,OCNT-2311617,CYP2D6,5.19713493,5.0626515,5.31216875,5.323597413333333,-0.12646248333333343
development_oof,3,OCNT-2311627,CYP2C9,5.514301253,5.3940265,5.62596075,4.916605133333333,0.5976961196666668
development_oof,3,OCNT-2311629,CYP1A2,5.91036869,5.60307825,6.17823725,5.3889999,0.5213687900000004
development_oof,3,OCNT-2311633,CYP2C9,4.208689383,3.904415,4.5586545,4.35406036,-0.1453709769999998
development_oof,3,OCNT-2311644,CYP1A2,5.241190032,5.05998975,5.39102325,5.395254899999999,-0.15406486799999897
development_oof,3,OCNT-2311656,CYP3A4,3.88967099,3.56598875,4.148008,4.224834526666667,-0.3351635366666672
development_oof,3,OCNT-2311661,CYP1A2,5.844798747,5.72407575,5.9665755,5.039746859999999,0.8050518870000003
development_oof,3,OCNT-2311661,CYP2D6,5.45955592,5.30697475,5.59031475,5.182830413333333,0.27672550666666673
development_oof,3,OCNT-2311663,CYP2C9,2.65617213,1.1136525,3.8710895,3.483497466666667,-0.8273253366666671
development_oof,3,OCNT-2311665,CYP3A4,4.69983508,4.57456875,4.91909425,3.7950348266666665,0.9048002533333332
development_oof,3,OCNT-2311683,CYP2D6,5.534866573,5.44217925,5.630083,4.8653907866666675,0.6694757863333329
development_oof,3,OCNT-2311686,CYP1A2,3.811814995,3.2906425,4.22289425,4.647593753333334,-0.8357787583333338
development_oof,3,OCNT-2311686,CYP2C9,4.230710503,3.95747675,4.55083825,4.644871973333333,-0.41416147033333317
development_oof,3,OCNT-2311722,CYP2C9,4.708787185,4.5147585,4.91976525,4.65058758,0.05819960500000043
development_oof,3,OCNT-2311722,CYP3A4,4.345515533,4.237835,4.482527,4.18461548,0.16090005300000065
development_oof,3,OCNT-2311726,CYP2C9,4.31545587,3.98476625,4.7811805,5.067074006666667,-0.751618136666667
development_oof,3,OCNT-2311730,CYP2C9,4.93694614,4.642458,5.182753,4.449721246666667,0.48722489333333296
development_oof,3,OCNT-2311756,CYP2C9,5.444827798,5.3417805,5.537711,4.68710034,0.7577274580000006
development_oof,3,OCNT-2311756,CYP3A4,5.120539805,5.05923625,5.18717775,4.301501133333334,0.8190386716666662
development_oof,3,OCNT-2311794,CYP1A2,3.733763167,3.15424075,4.1995055,5.035805633333334,-1.3020424663333339
development_oof,3,OCNT-2311800,CYP2C9,4.353083567,4.0167575,4.80029375,4.652381279999999,-0.29929771299999963
development_oof,3,OCNT-2311800,CYP2D6,4.589568837,4.46008175,4.80228125,5.17756602,-0.5879971830000006
development_oof,3,OCNT-2311800,CYP3A4,5.051168503,4.97037925,5.143601,4.574286486666668,0.4768820163333327
development_oof,3,OCNT-2311819,CYP3A4,6.050932363,5.76120525,6.29006225,4.790927026666666,1.2600053363333341
development_oof,3,OCNT-2311829,CYP3A4,2.11320451,1.05714925,3.221251,2.8559543266666667,-0.7427498166666666
development_oof,3,OCNT-2311830,CYP1A2,3.06206888,1.250663,3.8943605,3.968801486666666,-0.9067326066666661
development_oof,3,OCNT-2311830,CYP2C9,3.81301469,3.180727,4.1957505,3.718382626666666,0.09463206333333396
development_oof,3,OCNT-2311835,CYP2D6,6.507839188,6.42112475,6.59818175,5.21620368,1.2916355080000006
development_oof,3,OCNT-2311839,CYP1A2,6.190354858,6.09856575,6.28019725,4.910909073333334,1.2794457846666658
development_oof,3,OCNT-2311875,CYP2C9,3.665128688,2.89102075,4.121058,4.0463752600000005,-0.38124657200000067
development_oof,3,OCNT-2311875,CYP2D6,4.308425095,4.132307,4.48129275,4.944758233333333,-0.6363331383333337
development_oof,3,OCNT-2311892,CYP1A2,5.253644683,5.097059,5.38251725,5.56972678,-0.3160820969999998
development_oof,3,OCNT-2311897,CYP1A2,5.315708543,5.23521,5.3959305,5.1740313066666666,0.14167723633333384
development_oof,3,OCNT-2311899,CYP2D6,4.410097462,4.33161875,4.53170325,4.446663119999999,-0.03656565799999889
development_oof,3,OCNT-2311909,CYP2D6,4.849518635,4.70687875,4.97833625,5.171106386666667,-0.32158775166666675
development_oof,3,OCNT-2311925,CYP3A4,2.992970592,1.32930025,3.84169325,3.8453160266666666,-0.8523454346666668
development_oof,3,OCNT-2311984,CYP1A2,5.39711074,5.27321675,5.49914225,4.97421962,0.4228911199999992
development_oof,3,OCNT-2311984,CYP3A4,4.08936284,3.86542775,4.287279,4.38744594,-0.2980831000000004
development_oof,3,OCNT-2312000,CYP2C9,5.126409165,4.974139,5.270892,5.112041073333334,0.014368091666666416
development_oof,3,OCNT-2312000,CYP2D6,4.793450775,4.6425545,4.96365025,5.02106524,-0.22761446500000027
development_oof,3,OCNT-2312000,CYP3A4,4.596328095,4.50412175,4.7338705,4.915403639999999,-0.31907554499999957
development_oof,3,OCNT-2312014,CYP2D6,4.945611148,4.747584,5.09195625,4.674686533333333,0.27092461466666684
development_oof,3,OCNT-2312038,CYP2D6,4.277831247,4.1187835,4.39985725,4.449658106666666,-0.1718268596666661
development_oof,3,OCNT-2312062,CYP2D6,4.431889395,4.3406475,4.559173,5.09348508,-0.661595685
development_oof,3,OCNT-2312071,CYP1A2,5.00255119,4.8367855,5.13905625,5.13101792,-0.12846672999999953
development_oof,3,OCNT-2312107,CYP3A4,2.464019985,1.10248075,3.7169225,3.893165006666667,-1.4291450216666668
development_oof,3,OCNT-2312110,CYP2D6,4.504367615,4.384896,4.68631025,4.8643627799999996,-0.35999516499999995
development_oof,3,OCNT-2312148,CYP2D6,6.631293675,6.54534025,6.714735,4.7626081933333335,1.8686854816666667
development_oof,3,OCNT-2312148,CYP3A4,5.942586037,5.88269825,6.00176575,4.734815533333333,1.2077705036666666
development_oof,3,OCNT-2312154,CYP1A2,4.447046708,4.0692155,5.05607275,4.92441324,-0.47736653199999957
development_oof,3,OCNT-2312168,CYP2C9,5.211141053,5.05947575,5.338662,4.830268973333332,0.38087207966666803
development_oof,3,OCNT-2312168,CYP3A4,4.55161762,4.47275575,4.687128,4.509385046666667,0.04223257333333308
development_oof,3,OCNT-2312189,CYP1A2,5.050189797,4.92263175,5.19459675,4.921178393333333,0.12901140366666652
development_oof,3,OCNT-2312291,CYP2C9,4.705215332,4.5129755,4.88813875,4.7128215266666675,-0.007606194666667676
development_oof,3,OCNT-2312301,CYP3A4,4.19880174,3.967046,4.38667325,4.497626846666666,-0.2988251066666656
development_oof,3,OCNT-2312333,CYP1A2,5.51412108,5.387988,5.6267855,5.121987673333334,0.39213340666666596
development_oof,3,OCNT-2312338,CYP1A2,5.139160525,5.0241975,5.2429805,4.177507413333333,0.9616531116666671
development_oof,3,OCNT-2312338,CYP2C9,5.11102324,4.9560275,5.2607235,4.106405886666667,1.004617353333333
development_oof,3,OCNT-2312338,CYP2D6,4.734502727,4.59084275,4.89296025,5.003617153333333,-0.26911442633333316
development_oof,3,OCNT-2312338,CYP3A4,5.198271852,5.1403095,5.2529425,4.05443444,1.1438374120000008
development_oof,3,OCNT-2312352,CYP1A2,5.39070074,5.2707975,5.49787725,5.586429426666667,-0.19572868666666743
development_oof,3,OCNT-2312364,CYP1A2,5.226715253,5.00902775,5.4339655,5.2978820466666665,-0.07116679366666645
development_oof,3,OCNT-2312364,CYP2D6,4.201527367,3.9269305,4.33441925,4.598268653333333,-0.3967412863333335
development_oof,3,OCNT-2312384,CYP3A4,5.61840484,5.5669185,5.6693005,4.293425753333333,1.3249790866666675
development_oof,3,OCNT-2312394,CYP2C9,3.867533475,3.342013,4.262896,4.365830066666667,-0.4982965916666666
development_oof,3,OCNT-2312407,CYP1A2,4.042082048,3.6508885,4.55074525,4.865932513333333,-0.823850465333333
development_oof,3,OCNT-2312407,CYP2D6,4.948697698,4.7505835,5.09857325,4.628923566666667,0.3197741313333333
development_oof,3,OCNT-2312415,CYP2C9,4.204126193,3.88353375,4.63146825,4.389853953333334,-0.18572776033333405
development_oof,3,OCNT-2312415,CYP2D6,4.637379845,4.5707075,4.72823325,4.783401933333334,-0.14602208833333385
development_oof,3,OCNT-2312434,CYP1A2,5.34806219,5.22462525,5.4555435,4.317716193333334,1.0303459966666662
development_oof,3,OCNT-2312434,CYP3A4,4.000060308,3.7088305,4.19922325,3.702436266666667,0.2976240413333331
development_oof,3,OCNT-2312448,CYP2D6,5.323194287,5.20001125,5.43236,5.09280566,0.23038862699999996
development_oof,3,OCNT-2312462,CYP3A4,5.8101924,5.695787,5.9264325,4.955953886666666,0.8542385133333337
development_oof,3,OCNT-2312563,CYP3A4,5.501483087,5.40954225,5.590825,4.82139212,0.6800909670000008
development_oof,3,OCNT-2312610,CYP1A2,5.845306095,5.74101325,5.9451485,5.513668839999999,0.3316372550000004
development_oof,3,OCNT-2312616,CYP3A4,3.97058453,3.678954,4.244907,4.167372966666667,-0.196788436666667
development_oof,3,OCNT-2312663,CYP3A4,5.54733069,5.49664825,5.6020805,4.544649766666668,1.0026809233333323
development_oof,3,OCNT-2312713,CYP2D6,4.66240703,4.533565,4.847305,4.842371886666667,-0.1799648566666674
development_oof,3,OCNT-2312728,CYP3A4,3.853981043,3.25345375,4.1309815,3.6727815133333337,0.18119952966666641
development_oof,3,OCNT-2312729,CYP3A4,2.102803447,1.06724,3.2079725,3.8562705466666665,-1.7534670996666666
development_oof,3,OCNT-2312730,CYP1A2,5.161441532,4.9880465,5.31998625,4.471377273333333,0.6900642586666672
development_oof,3,OCNT-2312749,CYP1A2,5.683443213,5.56124975,5.78490475,4.994905746666666,0.6885374663333339
development_oof,3,OCNT-2312781,CYP2C9,5.401684545,5.26428675,5.516813,4.306035926666667,1.0956486183333336
development_oof,3,OCNT-2312798,CYP2D6,5.125374545,4.93825275,5.25232775,4.8218133000000005,0.30356124499999915
development_oof,3,OCNT-2312807,CYP2C9,3.979203852,3.5213325,4.48707675,4.6759751199999995,-0.6967712679999996
development_oof,3,OCNT-2312807,CYP3A4,4.113231225,3.91728925,4.38763025,4.43913208,-0.32590085500000043
development_oof,3,OCNT-2312826,CYP1A2,5.190381702,5.03885525,5.33709675,4.90397942,0.28640228200000006
development_oof,3,OCNT-2312826,CYP2C9,4.774689355,4.56670675,5.00184875,4.645314446666667,0.12937490833333243
development_oof,3,OCNT-2312831,CYP1A2,6.00760839,5.8910395,6.11915625,5.1345610399999995,0.8730473500000002
development_oof,3,OCNT-2312831,CYP2D6,5.374398307,5.1686485,5.54243325,4.5809722866666664,0.7934260203333334
development_oof,3,OCNT-2312833,CYP2C9,4.954166042,4.82217475,5.100772,4.616684906666666,0.33748113533333335
development_oof,3,OCNT-2312833,CYP3A4,4.698830915,4.6243945,4.802086,4.212584753333333,0.4862461616666671
development_oof,3,OCNT-2312856,CYP3A4,2.93698273,1.28038975,3.78496025,3.747015906666667,-0.8100331766666669
development_oof,3,OCNT-2312866,CYP1A2,5.151084555,4.9845745,5.29704475,4.526800006666667,0.6242845483333328
development_oof,3,OCNT-2312874,CYP2D6,4.53940235,4.425242,4.69564875,5.0188176066666665,-0.47941525666666696
development_oof,3,OCNT-2312874,CYP3A4,4.43482326,4.341207,4.60483075,4.4408026,-0.005979339999999667
development_oof,3,OCNT-2312880,CYP3A4,6.117137813,6.054797,6.17839,5.038489586666667,1.0786482263333337
development_oof,3,OCNT-2312900,CYP3A4,4.217491097,4.042889,4.44121675,4.1534782266666666,0.06401287033333336
development_oof,3,OCNT-2312906,CYP1A2,5.886630562,5.80714675,5.96457075,5.370091693333333,0.5165388686666663
development_oof,3,OCNT-2312906,CYP2C9,5.50024322,5.40287425,5.59344,5.022991973333333,0.4772512466666665
development_oof,3,OCNT-2312918,CYP2C9,5.141846337,5.01125975,5.2493965,5.070425566666667,0.07142077033333294
development_oof,3,OCNT-2312918,CYP3A4,5.390363585,5.3366175,5.44640275,4.90571248,0.4846511050000002
development_oof,3,OCNT-2312921,CYP1A2,6.430027715,6.34226775,6.52042575,5.388667793333332,1.0413599216666674
development_oof,3,OCNT-2312921,CYP2C9,6.541585735,6.4260715,6.65324625,5.241871826666667,1.2997139083333327
development_oof,3,OCNT-2312921,CYP2D6,5.303019205,5.1575615,5.428771,4.686317473333334,0.6167017316666659
development_oof,3,OCNT-2312924,CYP3A4,3.73684695,3.26037525,4.08645575,4.457330886666666,-0.7204839366666662
development_oof,3,OCNT-2312958,CYP3A4,2.49815474,1.1165585,3.73923225,3.5269758333333328,-1.0288210933333328
development_oof,3,OCNT-2312961,CYP1A2,4.967871133,4.790594,5.13428,5.163285673333333,-0.19541454033333316
