molecule_id,smiles,scaffold,heavy_atoms,bonds,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,rings,aromatic_rings,fraction_csp3,aromatic_atom_fraction,heteroatom_fraction,formal_charge,cyclomatic_number,graph_density,degree_mean,degree_variance,adjacency_spectral_radius,algebraic_connectivity,laplacian_largest,graph_diameter,mean_shortest_path,single_bonds,double_bonds,triple_bonds,aromatic_bonds,ring_bonds,conjugated_bonds,radius_of_gyration_3d,asphericity_3d,eccentricity_3d,inertial_shape_factor_3d,spherocity_index_3d,cyp_target,mean_lyapunov,std_lyapunov,minimum_lyapunov,maximum_lyapunov,positive_repeat_fraction,positive_block_fraction,short_dynamic_score,measured_pic50,measured_pic50_conf_low,measured_pic50_conf_high,measured_pic50_std
OCNT-2317349,Cc1c(C(=O)N2CCN(CC3CCCO3)CC2)sc2ccccc12,O=C(c1cc2ccccc2s1)N1CCN(CC2CCCO2)CC1,24,27,344.48,3.1465200000000024,32.78,0,4,3,4,2,0.5263157894736842,0.375,0.2083333333333333,0,4,0.0978260869565217,2.25,0.3541666666666667,2.4745703108562136,0.0398183676509179,5.08700594305345,13.0,5.282608695652174,16,1,0,10,21,13,4.396553089881612,0.5605597767914056,0.9840004494542964,0.0008270144760238,0.2129753381659758,CYP2C9,0.0123870093375444,0.0002604452893137,0.0121265640482306,0.0126474546268582,1.0,0.9675,0.4893707247744152,4.66441265,4.4808685,4.870728,0.1020235184
OCNT-2318344,N#Cc1ccccc1-c1ccc(C(=O)N2CC(CO)C(CCO)C2)cc1,O=C(c1ccc(-c2ccccc2)cc1)N1CCCC1,26,28,350.41800000000006,2.2881800000000005,84.56,2,4,5,3,2,0.3333333333333333,0.4615384615384615,0.1923076923076923,0,3,0.0861538461538461,2.1538461538461537,0.437869822485207,2.421329907806273,0.0356299020779125,5.044676083795793,14.0,5.630769230769231,14,1,1,12,17,18,4.427304506345826,0.56658579860862,0.9847387478281928,0.0007680427033767,0.1346949213647306,CYP2C9,0.0128196985460817,9.11676324903965e-05,0.0127285309135913,0.0129108661785721,1.0,0.9825,0.4864807737410413,3.991314042,3.5670175,4.41838175,0.204731211
OCNT-2309742,O=C(Cn1ccc(C(F)(F)F)n1)NS(=O)(=O)c1cccc2cnccc12,O=C(Cn1cccn1)NS(=O)(=O)c1cccc2cnccc12,26,28,384.3390000000001,1.9552,93.95,1,5,4,3,3,0.1333333333333333,0.5769230769230769,0.4230769230769231,0,3,0.0861538461538461,2.1538461538461537,0.7455621301775147,2.4528764355265493,0.0302404002349813,5.460465243057388,13.0,5.446153846153846,9,3,0,16,16,18,3.992512252938119,0.499759002107177,0.977624270066795,0.0007635872904327,0.1802262464868171,CYP2C9,0.0123989782296121,0.000204658601433,0.012194319628179,0.0126036368310451,1.0,0.9825,0.4862250897347627,4.870802473,4.574166,5.22243475,0.1661293164
OCNT-2313393,NC(=O)c1cn(CC(=O)N2CCC(c3ccco3)C2)c2ccccc12,O=C(Cn1ccc2ccccc21)N1CCC(c2ccco2)C1,25,28,337.3790000000001,2.3493000000000004,81.47,1,3,4,4,3,0.2631578947368421,0.56,0.24,0,4,0.0933333333333333,2.24,0.4224000000000001,2.481345963487254,0.0366075293355856,5.059908199465303,12.0,5.216666666666667,11,2,0,15,20,20,3.529509640496523,0.141865162451961,0.8591648698409754,0.0005375748562939,0.5946425951051151,CYP2C9,0.0118889957666397,0.0003703236579895,0.0115186721086502,0.0122593194246292,1.0,0.9875,0.479061071369398,3.914628015,3.449291,4.395489,0.2348813294
OCNT-2310404,CCNS(=O)(=O)c1ccc(CC(=O)N[C@H]2C[C@H](c3ccc(Cl)cc3)C2)cc1,O=C(Cc1ccccc1)NC1CC(c2ccccc2)C1,27,29,406.93500000000006,3.243100000000002,75.27,2,3,7,3,2,0.35,0.4444444444444444,0.2592592592592592,0,3,0.0826210826210826,2.1481481481481484,0.5706447187928668,2.399173959651018,0.0251285339542872,5.373837020188,18.0,6.615384615384615,14,3,0,12,16,14,5.569426472486623,0.6231914071966537,0.989167983699558,0.0004989659519185,0.1312150311126928,CYP2C9,0.0133039448410272,3.34959477186203e-05,0.0132704488933086,0.0133374407887458,1.0,0.975,0.4673472496075118,5.617653735,5.45137725,5.778367,0.08302715199
OCNT-2314151,CCNc1ccc(NC(=O)C(F)(F)Cc2c(C)[nH]c3ccccc23)cn1,O=C(CCc1c[nH]c2ccccc12)Nc1cccnc1,26,28,358.392,4.119620000000002,69.81,3,3,6,3,3,0.2631578947368421,0.5769230769230769,0.2692307692307692,0,3,0.0861538461538461,2.1538461538461537,0.5917159763313609,2.4710216766296784,0.031070591093627,5.391433498533911,15.0,5.572307692307692,11,1,0,16,16,20,4.873806726071395,0.7636007324471012,0.9962510292046586,0.0013339346284828,0.0841155556442683,CYP2C9,0.0116075514815747,0.0004129386506974,0.0111946128308773,0.0120204901322722,1.0,0.98,0.464152277848264,5.409001743,5.274533,5.52838525,0.06384797902
OCNT-2308941,Cc1c(CNC(=O)c2cccc(-n3cnnn3)c2)oc2ccc(F)cc12,O=C(NCc1cc2ccccc2o1)c1cccc(-n2cnnn2)c1,26,29,351.3410000000001,2.786020000000001,85.84,1,5,4,4,4,0.1111111111111111,0.7692307692307693,0.3076923076923077,0,4,0.0892307692307692,2.230769230769231,0.4082840236686391,2.4543218436436174,0.029910381735943,5.003366074184265,14.0,5.661538461538462,7,1,0,21,21,25,5.0123965202244,0.7511586010284884,0.9958036912276248,0.0012103279524886,0.1242256825511574,CYP2C9,0.0125293345190584,0.0001506782136857,0.0123786563053727,0.0126800127327442,1.0,0.98,0.4575364018901587,5.55875766,5.1243185,5.8533775,0.1928103404
OCNT-2313003,CN(CC1CC1)S(=O)(=O)Nc1ccc(F)cc1OCC(F)F,O=S(=O)(NCC1CC1)Nc1ccccc1,22,23,338.35100000000006,2.4681000000000006,58.64,1,3,8,2,1,0.5384615384615384,0.2727272727272727,0.4090909090909091,0,2,0.0995670995670995,2.090909090909091,0.7190082644628099,2.3970933542752726,0.0464830870174566,5.382327398310071,11.0,4.779220779220779,15,2,0,6,9,8,3.6629295310415166,0.3050762088745388,0.9409458771793952,0.0005221304743135,0.2093102495282177,CYP2C9,0.012635504361242,0.0001306128688156,0.0125048914924263,0.0127661172300577,1.0,0.95,0.4549279031092355,4.640909807,4.46672225,4.8378725,0.09594385892
OCNT-2310337,COc1ccc2[nH]c(C(=O)NC[C@@H]3C[C@H](OC)CN3c3ccncn3)cc2c1,O=C(NCC1CCCN1c1ccncn1)c1cc2ccccc2[nH]1,28,31,381.436,1.9901999999999995,92.37,2,6,6,4,3,0.35,0.5357142857142857,0.2857142857142857,0,4,0.082010582010582,2.2142857142857144,0.3826530612244898,2.435479564933764,0.027660487736575,4.98226858072122,15.0,5.917989417989418,14,1,0,16,21,21,4.152325632863022,0.4573631526369857,0.972070524397325,0.0006419152938203,0.3044251400494106,CYP2C9,0.0130127426236867,0.0001191413030028,0.0128936013206839,0.0131318839266896,1.0,0.985,0.4487551144173295,5.822423482,5.6668265,5.95918275,0.0727068968
OCNT-2310093,CCOc1nc(C)ccc1C(=O)NCc1noc(-c2ccccc2)c1C,O=C(NCc1cc(-c2ccccc2)on1)c1cccnc1,26,28,351.40600000000006,3.682140000000002,77.25,1,5,6,3,3,0.25,0.6538461538461539,0.2307692307692307,0,3,0.0861538461538461,2.1538461538461537,0.4378698224852071,2.408033518389895,0.02996527257804,5.032945068334444,14.0,5.683076923076923,10,1,0,17,17,22,4.226652925012805,0.4274725077440499,0.965829238818234,0.0006805651685468,0.3605887861084883,CYP2C9,0.0120049752295017,0.0003072898834943,0.0116976853460073,0.0123122651129961,1.0,0.985,0.448691222452428,5.398325397,5.3118495,5.4912025,0.04513103686
OCNT-2316360,CC(NC(=O)N1CCC[C@H]1CN1CCOCC1)c1nc(Cc2ccccc2)no1,O=C(NCc1nc(Cc2ccccc2)no1)N1CCCC1CN1CCOCC1,29,32,399.49500000000006,2.2276,83.73,1,6,6,4,2,0.5714285714285714,0.3793103448275862,0.2758620689655172,0,4,0.0788177339901477,2.206896551724138,0.3020214030915576,2.3845152956721547,0.0229005150898674,4.991976194029808,17.0,6.431034482758621,20,1,0,11,22,14,4.2622643719523134,0.3562793292819938,0.9547690158027512,0.0004155068543384,0.2152805508442145,CYP2C9,0.0130515610799193,9.975023567676544e-05,0.0129518108442425,0.0131513113155961,1.0,0.9825,0.4431152326333235,3.86617964,3.23023,4.26727375,0.2647535474
OCNT-2318572,CC1COC(c2cccc(Cl)c2)CN1C(=O)Cc1n[nH]c2ccccc12,O=C(Cc1n[nH]c2ccccc12)N1CCOC(c2ccccc2)C1,26,29,369.852,3.7474000000000025,58.22,1,3,3,4,3,0.3,0.5769230769230769,0.2307692307692307,0,4,0.0892307692307692,2.230769230769231,0.4082840236686391,2.4308201294948764,0.0350877523888801,5.07297214173016,13.0,5.313846153846153,12,1,0,16,22,18,4.479358585525216,0.4653238565083434,0.9736032669574964,0.0005384328374876,0.2081423333125883,CYP2C9,0.0130106736905872,8.20276327431202e-05,0.0129286460578441,0.0130927013233304,1.0,0.985,0.4423623712321987,5.107121982,4.980929,5.22357575,0.06120519669
OCNT-2310023,Cc1cc(C)c(NC(=O)CN2CCN(c3cccc(F)c3)CC2)c(C)c1,O=C(CN1CCN(c2ccccc2)CC1)Nc1ccccc1,26,28,355.4570000000001,3.5116600000000027,35.580000000000005,1,3,4,3,2,0.3809523809523809,0.4615384615384615,0.1923076923076923,0,3,0.0861538461538461,2.1538461538461537,0.514792899408284,2.3626533785571886,0.0293945927624925,5.030102295133113,15.0,5.941538461538461,15,1,0,12,18,16,4.789621575941424,0.6959133160042423,0.9934002704627888,0.0010401986640526,0.1124117286816872,CYP2C9,0.0122397360391914,0.0001687542535364,0.012070981785655,0.0124084902927279,1.0,0.9825,0.4367212778517263,4.532056638,4.32121225,4.799131,0.1252723991
OCNT-2312280,CCCS(=O)(=O)Nc1ccccc1C(=O)NCc1cccc2c1OCC2,O=C(NCc1cccc2c1OCC2)c1ccccc1,26,28,374.46200000000016,2.7032000000000007,84.5,2,4,7,3,2,0.3157894736842105,0.4615384615384615,0.2692307692307692,0,3,0.0861538461538461,2.1538461538461537,0.514792899408284,2.400639361299531,0.030416215474521,5.242813873951417,13.0,5.486153846153846,13,3,0,12,16,17,4.28751805180647,0.5235301146690566,0.9805425519908456,0.0006890800424221,0.1381512996232121,CYP2C9,0.0136445658281445,0.0002842396497726,0.0133603261783719,0.0139288054779171,1.0,0.99,0.4323054811934692,6.150488705,6.06504825,6.237374,0.04280558919
OCNT-2310830,CCN(C)C(C(=O)NC1CCCN(c2ncccn2)C1)c1ccccc1,O=C(Cc1ccccc1)NC1CCCN(c2ncccn2)C1,26,28,353.47,2.254599999999999,61.36000000000001,1,5,6,3,2,0.45,0.4615384615384615,0.2307692307692307,0,3,0.0861538461538461,2.1538461538461537,0.3609467455621301,2.372833161125381,0.0342383683232406,5.1021888204592,13.0,5.36,15,1,0,12,18,15,4.207077637235509,0.4125051994049292,0.9656056501120708,0.0005417880405332,0.1766193346137126,CYP2C9,0.013007822446525,0.0002793697640299,0.0127284526824951,0.013287192210555,1.0,0.9725,0.4256351347548082,4.221872663,3.85951425,4.66520175,0.1938895628
OCNT-2308645,O=C(c1cnn2c1CCCC2)N1CC(c2nc(-c3ccccc3)no2)C1,O=C(c1cnn2c1CCCC2)N1CC(c2nc(-c3ccccc3)no2)C1,26,30,349.39400000000006,2.5090000000000003,77.05000000000001,0,5,3,5,3,0.3684210526315789,0.6153846153846154,0.2692307692307692,0,5,0.0923076923076923,2.3076923076923075,0.2899408284023668,2.49038472208019,0.0323952883065362,5.162585992254166,15.0,5.781538461538462,13,1,0,16,25,20,4.910621641196087,0.7363264689571216,0.9952040914541463,0.0012005934294036,0.098718689884329,CYP2C9,0.0123805901966989,0.000730303581804,0.0116502866148948,0.0131108937785029,1.0,0.9875,0.4254723813085574,4.499618185,4.24940825,4.82446225,0.1444920426
OCNT-2310235,Cc1ccc2nc(COC(=O)C(O)c3cc(Cl)cc(Cl)c3)cc(=O)n2c1,O=C(Cc1ccccc1)OCc1cc(=O)n2ccccc2n1,26,28,393.2260000000001,3.086520000000001,80.9,1,5,4,3,3,0.1666666666666666,0.6153846153846154,0.3076923076923077,0,3,0.0861538461538461,2.1538461538461537,0.5917159763313609,2.4131102116743675,0.0296199439893473,5.082088717983527,14.0,5.68,9,2,0,17,17,20,4.640076830083632,0.5512978975237803,0.9833454914884288,0.000596404094686,0.1533542895919407,CYP2C9,0.0124746775254607,0.0001707449555397,0.012303932569921,0.0126454224810004,1.0,0.9875,0.4247317871232597,4.83479045,4.6882145,4.98921525,0.07806699827
OCNT-2310880,CNC(=O)c1ccc(OC)c(NC(=O)C2Cc3cc(Cl)ccc3O2)c1,O=C(Nc1ccccc1)C1Cc2ccccc2O1,25,27,360.7970000000001,2.6504000000000003,76.66000000000001,2,4,4,3,2,0.2222222222222222,0.48,0.28,0,3,0.09,2.16,0.5344000000000001,2.432748799556097,0.0378627824541221,4.994905241252894,13.0,5.23,13,2,0,12,16,20,4.723126256003607,0.5763383085686795,0.9855903545175944,0.0006599434027178,0.0793224372142457,CYP2C9,0.0117408302612602,0.0001102895475924,0.0116305407136678,0.0118511198088526,1.0,0.9825,0.4243371680499282,5.02258072,4.83276875,5.2288505,0.1035676683
OCNT-2311060,Cc1cc(N2CCN(c3ccc4nccnc4n3)CC2)nc(C(C)C)n1,c1cc(N2CCN(c3ccc4nccnc4n3)CC2)ncn1,26,29,349.4420000000002,2.573220000000001,70.93,0,7,3,4,3,0.4210526315789473,0.6153846153846154,0.2692307692307692,0,4,0.0892307692307692,2.230769230769231,0.4082840236686391,2.412470506588725,0.0379319833425361,5.026634087846021,14.0,5.603076923076923,12,0,0,17,23,19,4.009795700050784,0.3174462948400415,0.9427259614273484,0.0005810080161746,0.5216021382131942,CYP2C9,0.0141159063205122,6.593763828277588e-05,0.0140499686822295,0.014181843958795,1.0,0.9775,0.4232263627895527,4.381499563,4.04853325,4.83545925,0.1986401629
OCNT-2309346,Cn1nc(C2CCCCC2)cc1NS(=O)(=O)CCc1ccccc1,O=S(=O)(CCc1ccccc1)Nc1cc(C2CCCCC2)n[nH]1,24,26,347.4840000000001,3.452200000000002,63.99,1,3,6,3,2,0.5,0.4583333333333333,0.25,0,3,0.0942028985507246,2.1666666666666665,0.4722222222222221,2.409741793775535,0.0342043483725823,5.230140656115139,14.0,5.413043478260869,13,2,0,11,17,12,4.086397811013455,0.364998137136543,0.9558742252281665,0.0004698901622402,0.151078730236718,CYP2C9,0.0122946575284004,0.0006458135321736,0.0116488439962267,0.012940471060574,1.0,0.9825,0.4215900192886816,4.699023575,4.41680775,5.06614725,0.1693705803
OCNT-2314962,C=C1CCN(C(=O)NCc2ccc(S(=O)(=O)NC3CC3)cc2)CC1,C=C1CCN(C(=O)NCc2ccc(S(=O)(=O)NC3CC3)cc2)CC1,24,26,349.4560000000002,1.9889,78.51,2,3,5,3,1,0.4705882352941176,0.25,0.2916666666666667,0,3,0.0942028985507246,2.1666666666666665,0.5555555555555555,2.402677647986047,0.0322991941453039,5.387456948148891,15.0,5.782608695652174,16,4,0,6,15,9,4.757885515569017,0.6975286333660242,0.9934106063330846,0.0011069310401708,0.1564841187729361,CYP2C9,0.0123371919617056,0.0002308441326022,0.0121063478291034,0.0125680360943079,1.0,0.9775,0.4208389314385042,4.445633612,4.18378,4.7764905,0.1539424132
OCNT-2308814,Cc1cc(-c2nc(-c3ccc4c(c3)CCO4)no2)c2cnn(C(C)C)c2n1,c1cc(-c2nc(-c3ccc4c(c3)CCO4)no2)c2cn[nH]c2n1,27,31,361.405,3.972520000000003,78.86,0,6,3,5,4,0.3,0.7407407407407407,0.2592592592592592,0,5,0.0883190883190883,2.2962962962962963,0.430727023319616,2.5114305681786515,0.0379806307607778,5.192625112362935,13.0,5.321937321937322,10,0,0,21,25,24,4.847538059721083,0.7485288125436632,0.9957337979127489,0.0011852586989634,0.0527215161972096,CYP2C9,0.0130787803791463,5.704862996935845e-05,0.0130217317491769,0.0131358290091156,1.0,0.985,0.4207154576309043,4.01858695,3.58343775,4.556288,0.2371440585
OCNT-2311602,Cc1nnc(-c2ccc(C(=O)N3CCC(c4ccncc4)CC3)cc2)o1,O=C(c1ccc(-c2nnco2)cc1)N1CCC(c2ccncc2)CC1,26,29,348.40600000000006,3.4598200000000023,72.12,0,5,3,4,3,0.3,0.6538461538461539,0.2307692307692307,0,4,0.0892307692307692,2.230769230769231,0.3313609467455621,2.389392991356902,0.0335626948949078,5.012121703884472,16.0,5.944615384615385,11,1,0,17,23,21,4.986944647761422,0.6857798234105691,0.9929270515444216,0.0009147736511058,0.1175935291438377,CYP2C9,0.012565494980663,0.0007854388095438,0.0117800561711192,0.0133509337902069,1.0,0.985,0.4075624716564503,4.590927075,4.306866,4.941203,0.1654357147
OCNT-2315980,Cc1ccc(Cn2nccc2NS(=O)(=O)c2cnc3c(c2)c(C)nn3C)cc1,O=S(=O)(Nc1ccnn1Cc1ccccc1)c1cnc2[nH]ncc2c1,28,31,396.47600000000017,2.6307400000000003,94.7,1,5,5,4,4,0.2105263157894736,0.7142857142857143,0.3214285714285714,0,4,0.082010582010582,2.2142857142857144,0.5969387755102041,2.4875453822278506,0.0289959779472814,5.411897285639627,15.0,5.706349206349207,8,2,0,21,21,22,3.690490798890766,0.1674784802071,0.8804818932892634,0.0004263981122865,0.3071795183316106,CYP2C9,0.0148265152238309,0.0024729375727474,0.0123535776510834,0.0172994527965784,1.0,0.9775,0.3946749086418558,4.476754965,4.2252555,4.79501325,0.149336623
OCNT-2309730,Cc1ccc2c(c1)C1CN(C)CCC1N2C(=O)c1cncc(-c2ccc3c(c2)CCO3)c1,O=C(c1cncc(-c2ccc3c(c2)CCO3)c1)N1c2ccccc2C2CNCCC21,32,37,425.5320000000002,4.440020000000004,45.67,0,4,2,6,3,0.3333333333333333,0.5625,0.15625,0,6,0.0745967741935483,2.3125,0.40234375,2.5695625870800995,0.0290274927172128,5.190643679579884,14.0,5.778225806451613,18,1,0,18,31,24,4.773832215487318,0.5273612306134345,0.9806080437459018,0.0005261863756292,0.2271348563697065,CYP2C9,0.0129699851386249,4.182523116469383e-05,0.0129281599074602,0.0130118103697896,1.0,0.985,0.3927370789548474,4.652421682,4.518768,4.80818925,0.07648233692
OCNT-2312626,Cc1ccc2snc(C(=O)NC(c3cnn(C)c3)C(C)C)c2c1,O=C(NCc1cn[nH]c1)c1nsc2ccccc12,23,25,328.4410000000001,3.465320000000002,59.81,1,4,4,3,3,0.3529411764705882,0.6086956521739131,0.2608695652173913,0,3,0.0988142292490118,2.1739130434782608,0.5784499054820417,2.450802572227326,0.0441340916344855,5.090801780925352,11.0,4.715415019762846,9,1,0,15,15,18,4.054166908454517,0.5000938575275496,0.9779207225593474,0.0008282475463267,0.1851502860074368,CYP2C9,0.013182848226279,0.0001689535565674,0.0130138946697115,0.0133518017828464,1.0,0.9825,0.3919569727058734,5.376112565,5.29825925,5.45569125,0.03984391377
OCNT-2313373,Cc1cc(NS(=O)(=O)c2cc(F)ccc2OC(C)C)cnc1C,O=S(=O)(Nc1cccnc1)c1ccccc1,23,24,338.4040000000001,3.4255400000000025,68.29,1,4,5,2,2,0.3125,0.5217391304347826,0.3043478260869565,0,2,0.0948616600790513,2.0869565217391304,0.7750472589792061,2.4334119734272166,0.0471637630459298,5.449854094146371,11.0,4.695652173913044,10,2,0,12,12,14,3.4214618122385865,0.1257333161048658,0.8485255664761416,0.0005270129376571,0.366410411544162,CYP2C9,0.0126580256037414,0.0003230706788599,0.0123349549248814,0.0129810962826013,1.0,0.98,0.3899120479707222,4.388285253,4.1588585,4.716474,0.1392446001
OCNT-2317181,Cc1cc(C(F)(F)F)nc(N2CCN(CC(=O)Nc3ccc(F)cc3)CC2)n1,O=C(CN1CCN(c2ncccn2)CC1)Nc1ccccc1,28,30,397.3760000000001,2.703620000000001,61.36000000000001,1,5,4,3,2,0.3888888888888889,0.4285714285714285,0.3571428571428571,0,3,0.0793650793650793,2.142857142857143,0.6224489795918365,2.4040201279163504,0.0265331682594624,5.33519027624968,16.0,6.343915343915344,17,1,0,12,18,16,5.126901941461322,0.5871529571127768,0.9864122949151304,0.000554783889315,0.1949572266393899,CYP2C9,0.0128777069039642,0.000243014190346,0.0126346927136182,0.0131207210943102,1.0,0.985,0.3876962547909386,6.264391032,6.15540975,6.366445,0.05233368724
OCNT-2308698,CCc1nn(Cc2coc(-c3cccc(OC)c3)n2)c(=O)c(C#N)c1CC,O=c1cccnn1Cc1coc(-c2ccccc2)n1,27,29,364.40500000000014,2.9516800000000014,93.94,0,6,6,3,3,0.3,0.6296296296296297,0.2592592592592592,0,3,0.0826210826210826,2.1481481481481484,0.4965706447187928,2.4420842296404834,0.0333413136529031,5.196466664285507,14.0,5.592592592592593,10,1,1,17,17,22,4.358186379747451,0.431068153289134,0.9683932998002333,0.0005558737883155,0.2593670364045078,CYP2C9,0.0125103215686976,0.0001652515493333,0.0123450700193643,0.012675573118031,1.0,0.98,0.3872877578089541,4.974725937,4.66441025,5.27443175,0.1605265127
OCNT-2312033,COc1cc(NC(=O)N[C@H]2c3ccccc3OC[C@H]2CO)n(C)n1,O=C(Nc1ccn[nH]1)NC1CCOc2ccccc21,24,26,332.36000000000007,1.2923999999999998,97.64,3,5,4,3,2,0.375,0.4583333333333333,0.3333333333333333,0,3,0.0942028985507246,2.1666666666666665,0.4722222222222221,2.429456278442961,0.038519746879658,5.145934758670303,12.0,4.992753623188406,14,1,0,11,16,17,4.053209181076096,0.4908207979814299,0.9767931643826404,0.0008037155068636,0.2143359773335898,CYP2C9,0.0134241818450391,0.0004159393720328,0.0130082424730062,0.013840121217072,1.0,0.985,0.3862087243999776,3.296598073,1.73451525,4.006543,0.5364617898
OCNT-2309221,O=C(NCCN1C(=O)CNC1=O)N1CCc2[nH]c3ccc(F)cc3c2C1,O=C(NCCN1C(=O)CNC1=O)N1CCc2[nH]c3ccccc3c2C1,26,29,359.3610000000001,0.9265000000000002,97.54,3,3,3,4,2,0.3529411764705882,0.3461538461538461,0.3461538461538461,0,4,0.0892307692307692,2.230769230769231,0.485207100591716,2.50198255757635,0.0300227858147166,5.083298731216989,13.0,5.655384615384615,16,3,0,10,20,18,4.99973169087477,0.732302187610582,0.9950898771017066,0.001061255347029,0.0584945056031055,CYP2C9,0.0129589093849062,0.0001277085393667,0.0128312008455395,0.013086617924273,1.0,0.9825,0.3831517903500309,3.91618854,3.4297925,4.36281225,0.2341746857
OCNT-2314859,N#Cc1ccc(C(F)(F)F)nc1NCc1cccc(COCC2CCCO2)c1,c1ccc(NCc2cccc(COCC3CCCO3)c2)nc1,28,30,391.3930000000003,4.279780000000002,67.17,1,5,7,3,2,0.4,0.4285714285714285,0.2857142857142857,0,3,0.0793650793650793,2.142857142857143,0.4795918367346939,2.3804681987503447,0.0243813687457364,5.328530754931893,15.0,6.35978835978836,17,0,1,12,17,15,4.437704814683012,0.3071583659595521,0.9418849022164296,0.0003850597586838,0.2815429035493164,CYP2C9,0.0125366663560271,6.192922592163086e-05,0.0124747371301054,0.0125985955819487,1.0,0.9825,0.3780828659636811,4.975407442,4.8399025,5.1129525,0.07056971634
OCNT-2317321,CC(C)(C)c1ccc(S(=O)(=O)N2CC(O)Cc3ccccc32)s1,O=S(=O)(c1cccs1)N1CCCc2ccccc21,23,25,351.493,3.1579000000000024,57.61,1,4,2,3,2,0.4117647058823529,0.4782608695652174,0.2608695652173913,0,3,0.0988142292490118,2.1739130434782608,0.8393194706994328,2.514705214052335,0.053847272710061,5.565448337401721,10.0,4.391304347826087,12,2,0,11,16,12,3.442887498689684,0.2795115854873374,0.9319511638791964,0.0007097821407577,0.3353394889214793,CYP2C9,0.0124211618676781,9.049754589796066e-05,0.0123306643217802,0.0125116594135761,1.0,0.9825,0.378038809726411,5.929771308,5.843918,6.01826375,0.04452285169
OCNT-2309641,Cc1nn(-c2ccc(Cl)cc2Cl)c(C)c1CC(=O)N1CC(CO)c2ccccc21,O=C(Cc1cnn(-c2ccccc2)c1)N1CCc2ccccc21,29,32,430.33500000000015,4.461140000000003,58.36,1,3,4,4,3,0.2727272727272727,0.5862068965517241,0.2413793103448276,0,4,0.0788177339901477,2.206896551724138,0.577883472057075,2.5003653519860056,0.0301148173829303,5.126972355280885,14.0,5.600985221674877,14,1,0,17,21,21,5.067705190722304,0.6580673276643254,0.9913751556312862,0.0006553469031925,0.1863881161933736,CYP2C9,0.0122220069169998,0.0001448262482881,0.0120771806687116,0.0123668331652879,1.0,0.98,0.3763521602685062,5.283653068,5.084648,5.47173,0.1000225054
OCNT-2313118,Cc1cccc(NC(=O)N2CCN(C(=O)c3cnc4snc(C)c4c3)CC2)c1,O=C(Nc1ccccc1)N1CCN(C(=O)c2cnc3sncc3c2)CC1,28,31,395.48800000000017,3.298040000000002,78.43,1,5,2,4,3,0.3,0.5357142857142857,0.2857142857142857,0,4,0.082010582010582,2.2142857142857144,0.4540816326530613,2.4378268986253677,0.0279408220966793,5.069558198399331,15.0,6.164021164021164,13,2,0,16,22,23,4.939903633205216,0.5449179314796118,0.98233643842101,0.0005592782168891,0.2546163524234024,CYP2C9,0.0128513006493449,7.481127977371216e-05,0.0127764893695712,0.0129261119291186,1.0,0.98,0.3727022185561319,4.345180737,3.9850445,4.8849785,0.2326351113
OCNT-2310216,C[C@@H](NC(=O)c1cc(-c2cn(C)nn2)on1)c1ccc(C(F)(F)F)nc1,O=C(NCc1cccnc1)c1cc(-c2c[nH]nn2)on1,26,28,366.303,2.3749,98.73,1,6,4,3,3,0.2666666666666666,0.6153846153846154,0.4230769230769231,0,3,0.0861538461538461,2.1538461538461537,0.668639053254438,2.397615483175947,0.029158587185738,5.314983144558691,15.0,5.910769230769231,11,1,0,16,16,20,5.214844996100425,0.7081025616392352,0.9940196355382184,0.000874684637988,0.1026582068365378,CYP2C9,0.0128359822556376,1.0642223060131071e-05,0.0128253400325775,0.0128466244786977,1.0,0.9875,0.3716667485967017,3.496522623,2.653351,4.1744535,0.3807817895
OCNT-2313193,COc1cccn2ncc(C(=O)NC(C)c3noc(C(F)F)n3)c12,O=C(NCc1ncon1)c1cnn2ccccc12,24,26,337.286,2.1545,94.55,1,6,5,3,3,0.2857142857142857,0.5833333333333334,0.4166666666666667,0,3,0.0942028985507246,2.1666666666666665,0.5555555555555555,2.4693695502606734,0.0368533895090205,5.160671059029827,12.0,5.072463768115942,10,1,0,15,15,19,4.142410038413693,0.482659835143699,0.9753215730120646,0.0007890225818019,0.304305090506021,CYP2C9,0.0120965614914894,0.0002562329173088,0.0118403285741806,0.0123527944087982,1.0,0.985,0.3692464540361311,4.028416113,3.5848955,4.49687475,0.2254213329
OCNT-2317807,Cc1ccc(-c2nc(NC(=O)C3CCCc4[nH]ncc43)sc2C)s1,O=C(Nc1nc(-c2cccs2)cs1)C1CCCc2[nH]ncc21,24,27,358.4920000000001,4.270140000000002,70.67,2,5,3,4,3,0.3529411764705882,0.625,0.2916666666666667,0,4,0.0978260869565217,2.25,0.4375,2.444289559694916,0.0383054051571657,5.08862207408007,12.0,5.076086956521739,11,1,0,15,20,19,4.343906541174288,0.6227925011603896,0.9890068963820904,0.0009832204397362,0.1543429346424395,CYP2C9,0.0127210081554949,0.0001805298961699,0.012540478259325,0.0129015380516648,1.0,0.9775,0.3676822988525456,5.019831007,4.87391125,5.14830475,0.0710274397
